Kend,year,month,day,hour,localHour,dayTime,MP1rms,MP1rms_Smoothed,NMRI_Proxy,NMRI_Proxy_smoothed,maximum_MP1rms
,21,7,14,22,15,194.63,0.397155,0.268887083,0.114404597,0.400422593,
,21,7,14,23,16,194.67,0.250805,0.269347083,0.440742896,0.399396863,
,21,7,15,0,17,195.71,0.188637,0.270458167,0.579368106,0.396919316,
,21,7,15,1,18,195.75,0.371561,0.27110225,0.171475335,0.395483108,
,21,7,15,2,19,195.79,0.369004,0.272233208,0.177177057,0.392961242,
,21,7,15,3,20,195.83,0.35665,0.270778208,0.204724603,0.396205672,
,21,7,15,4,21,195.88,0.214813,0.269342167,0.520999596,0.399407827,
,21,7,15,5,22,195.92,0.214707,0.269050792,0.52123596,0.400057549,
,21,7,15,6,23,195.96,0.222256,0.2689385,0.504402835,0.400307942,
,21,7,15,7,0,195.00,0.24164,0.274646417,0.461179456,0.387580154,
,21,7,15,8,1,195.04,0.228381,0.274164917,0.490745015,0.388653826,
,21,7,15,9,2,195.08,0.157002,0.272136917,0.649909357,0.393175958,
,21,7,15,10,3,195.13,0.355592,0.266256292,0.207083782,0.40628886,
,21,7,15,11,4,195.17,0.23335,0.265831417,0.479664898,0.407236267,
,21,7,15,12,5,195.21,0.266115,0.265508958,0.406603919,0.4079553,
,21,7,15,13,6,195.25,0.289258,0.265924917,0.354998539,0.407027776,
,21,7,15,14,7,195.29,0.267579,0.264611875,0.403339421,0.409955659,
,21,7,15,15,8,195.33,0.201582,0.261774167,0.550502719,0.416283319,
,21,7,15,16,9,195.38,0.295605,0.267619417,0.340845692,0.403249298,
,21,7,15,17,10,195.42,0.275818,0.261762833,0.384967701,0.41630859,
,21,7,15,18,11,195.46,0.16704,0.262211417,0.627526139,0.415308317,
,21,7,15,19,12,195.50,0.301852,0.262270333,0.32691583,0.415176942,
,21,7,15,20,13,195.54,0.293937,0.260579625,0.344565079,0.418946965,
,21,7,15,21,14,195.58,0.303873,0.258099625,0.322409306,0.424476989,
,21,7,15,22,15,195.63,0.390162,0.260670083,0.129997926,0.418745257,
,21,7,15,23,16,195.67,0.24811,0.25836,0.446752337,0.423896392,
,21,7,29,0,17,209.71,0.325627,0.253255667,0.273901187,0.435278281,
,21,7,29,1,18,209.75,0.360005,0.257000917,0.197243462,0.426926942,
,21,7,29,2,19,209.79,0.320332,0.255979,0.285708233,0.429205661,
,21,7,29,3,20,209.83,0.215515,0.255181792,0.519434243,0.430983315,
,21,7,29,4,21,209.88,0.204616,0.257068458,0.54373736,0.426776334,
,21,7,29,5,22,209.92,0.206968,0.250591875,0.538492756,0.441218133,
,21,7,29,6,23,209.96,0.232239,0.248130833,0.48214226,0.446705882,
,21,7,29,7,0,209.00,0.210127,0.247847833,0.531448666,0.447336929,
,21,7,29,8,1,209.04,0.160276,0.245219708,0.642608833,0.453197249,
,21,7,29,9,2,209.08,0.297288,0.243965917,0.337092858,0.455993015,
,21,7,29,10,3,209.13,0.215034,0.242802042,0.5205068,0.458588279,
,21,7,29,11,4,209.17,0.244116,0.243311875,0.455658352,0.457451428,
,21,7,29,12,5,209.21,0.267529,0.243099792,0.403450913,0.457924342,
,21,7,29,13,6,209.25,0.248681,0.242812292,0.445479094,0.458565423,
,21,7,29,14,7,209.29,0.208059,0.24267725,0.536059992,0.458866546,
,21,7,29,15,8,209.33,0.263273,0.242668208,0.412941148,0.458886707,
,21,7,29,16,9,209.38,0.240163,0.243128042,0.464472942,0.457861349,
,21,7,29,17,10,209.42,0.153314,0.243301,0.658133037,0.457475678,
,21,7,29,18,11,209.46,0.256926,0.241719542,0.427093995,0.46100209,
,21,7,29,19,12,209.50,0.277326,0.24161,0.381605089,0.461246351,
,21,7,29,20,13,209.54,0.274804,0.241066333,0.387228767,0.462458646,
,21,7,29,21,14,209.58,0.349153,0.241300833,0.221441775,0.461935746,
,21,7,29,22,15,209.63,0.234724,0.241342917,0.476601087,0.461841907,
,21,7,29,23,16,209.67,0.189045,0.24043925,0.578458327,0.463856946,
,21,8,1,0,17,212.71,0.318835,0.241133125,0.289046316,0.46230971,
,21,8,1,1,18,212.75,0.29693,0.242702792,0.337891143,0.458809592,
,21,8,1,2,19,212.79,0.290241,0.240135125,0.352806599,0.464535099,
,21,8,1,3,20,212.83,0.187582,0.240477708,0.581720596,0.46377119,
,21,8,1,4,21,212.88,0.216852,0.240486875,0.516452936,0.46375075,
,21,8,1,5,22,212.92,0.201878,0.2404715,0.549842684,0.463785034,
,21,8,1,6,23,212.96,0.225339,0.242076083,0.497528213,0.460207056,
,21,8,1,7,0,212.00,0.206886,0.241809333,0.538675604,0.460801868,
,21,8,1,8,1,212.04,0.160059,0.241105417,0.64309271,0.462371496,
,21,8,1,9,2,212.08,0.308324,0.2398935,0.312484252,0.465073886,
,21,8,1,10,3,212.13,0.219185,0.239903583,0.5112507,0.465051402,
,21,8,1,11,4,212.17,0.206161,0.239952417,0.540292244,0.464942511,
,21,8,1,12,5,212.21,0.2649,0.24011625,0.409313184,0.464577187,
,21,8,1,13,6,212.25,0.235633,0.240002292,0.474574155,0.464831297,
,21,8,1,14,7,212.29,0.213687,0.239850458,0.523510406,0.465169862,
,21,8,1,15,8,212.33,0.264283,0.240623958,0.410689001,0.463445075,
,21,8,1,16,9,212.38,0.218475,0.239687417,0.512833892,0.465533421,
,21,8,1,17,10,212.42,0.169967,0.239883792,0.620999373,0.465095534,
,21,8,1,18,11,212.46,0.294598,0.239986583,0.34309115,0.464866324,
,21,8,1,19,12,212.50,0.215702,0.239889083,0.519017261,0.465083735,
,21,8,1,20,13,212.54,0.283026,0.2398675,0.368894954,0.465131862,
,21,8,1,21,14,212.58,0.349373,0.240505667,0.220951209,0.463708847,
,21,8,1,22,15,212.63,0.234355,0.239785042,0.477423901,0.465315732,
,21,8,1,23,16,212.67,0.227555,0.23922525,0.492586869,0.466563982,
,21,8,2,0,17,213.71,0.312433,0.239798125,0.303321805,0.465286558,
,21,8,2,1,18,213.75,0.280036,0.239341875,0.375562201,0.466303926,
,21,8,2,2,19,213.79,0.261155,0.239442208,0.417663966,0.466080198,
,21,8,2,3,20,213.83,0.187824,0.239492958,0.581180972,0.465967033,
,21,8,2,4,21,213.88,0.218024,0.238422958,0.513839553,0.468352971,
,21,8,2,5,22,213.92,0.20581,0.238385,0.541074921,0.468437612,
,21,8,2,6,23,213.96,0.222604,0.238954708,0.503626848,0.467167249,
,21,8,2,7,0,213.00,0.203242,0.239004083,0.546801171,0.46705715,
,21,8,2,8,1,213.04,0.178623,0.238827125,0.601697806,0.467451741,
,21,8,2,9,2,213.08,0.285847,0.239154667,0.362604552,0.466721372,
,21,8,2,10,3,213.13,0.223898,0.238838625,0.500741425,0.467426097,
,21,8,2,11,4,213.17,0.208628,0.238945792,0.534791208,0.467187132,
,21,8,2,12,5,213.21,0.26256,0.238986542,0.414531029,0.467096266,
,21,8,2,13,6,213.25,0.235115,0.23877375,0.475729216,0.467570759,
,21,8,2,14,7,213.29,0.229003,0.238354667,0.489358049,0.468505251,
,21,8,2,15,8,213.33,0.246988,0.238921833,0.449254227,0.467240555,
,21,8,2,16,9,213.38,0.20504,0.239179792,0.542791904,0.466665347,
,21,8,2,17,10,213.42,0.183716,0.23917275,0.590341189,0.466681049,
,21,8,2,18,11,213.46,0.283648,0.239171125,0.367507988,0.466684673,
,21,8,2,19,12,213.50,0.21811,0.238949792,0.513647787,0.467178212,
,21,8,2,20,13,213.54,0.284244,0.238987958,0.366178999,0.467093107,
,21,8,2,21,14,213.58,0.323693,0.239514083,0.278213713,0.465919928,
,21,8,2,22,15,213.63,0.233444,0.238259875,0.479455293,0.468716622,
,21,8,2,23,16,213.67,0.241228,0.237819708,0.462098153,0.469698127,
,21,8,3,0,17,214.71,0.313618,0.238123917,0.300679435,0.469019788,
,21,8,3,1,18,214.75,0.275789,0.238057125,0.385032366,0.469168724,
,21,8,3,2,19,214.79,0.269016,0.238055208,0.400135129,0.469172998,
,21,8,3,3,20,214.83,0.180239,0.238316583,0.598094372,0.468590171,
,21,8,3,4,21,214.88,0.220596,0.237722125,0.508104384,0.469915723,
,21,8,3,5,22,214.92,0.206788,0.23771975,0.538894129,0.469921019,
,21,8,3,6,23,214.96,0.217497,0.238124458,0.515014684,0.469018581,
,21,8,3,7,0,214.00,0.193184,0.238482,0.569228985,0.468221317,
,21,8,3,8,1,214.04,0.192235,0.238446833,0.571345111,0.468299733,
,21,8,3,9,2,214.08,0.292038,0.238068667,0.348799561,0.469142988,
,21,8,3,10,3,214.13,0.223729,0.237730708,0.501118269,0.469896583,
,21,8,3,11,4,214.17,0.208589,0.23779625,0.534878172,0.469750435,
,21,8,3,12,5,214.21,0.257248,0.237723458,0.426375984,0.46991275,
,21,8,3,13,6,214.25,0.236031,0.237730292,0.473686675,0.469897512,
,21,8,3,14,7,214.29,0.24163,0.237671917,0.461201754,0.47002768,
,21,8,3,15,8,214.33,0.216887,0.238258333,0.516374891,0.46872006,
,21,8,3,16,9,214.38,0.194476,0.237595792,0.566348021,0.470197427,
,21,8,3,17,10,214.42,0.191017,0.23757175,0.574061067,0.470251036,
,21,8,3,18,11,214.46,0.282045,0.237620083,0.371082435,0.47014326,
,21,8,3,19,12,214.50,0.218064,0.237413333,0.51375036,0.470604281,
,21,8,3,20,13,214.54,0.290517,0.237105542,0.35219116,0.47129061,
,21,8,3,21,14,214.58,0.309426,0.237469042,0.310026959,0.47048006,
,21,8,3,22,15,214.63,0.233387,0.236960875,0.479582394,0.471613195,
,21,8,3,23,16,214.67,0.250941,0.236434667,0.440439637,0.47278656,
,21,8,4,0,17,215.71,0.322199,0.236646417,0.281545106,0.472314389,
,21,8,4,1,18,215.75,0.274945,0.236555667,0.386914358,0.472516748,
,21,8,4,2,19,215.79,0.25994,0.236342208,0.420373232,0.472992728,
,21,8,4,3,20,215.83,0.172128,0.236966917,0.616180671,0.471599723,
,21,8,4,4,21,215.88,0.222169,0.235257333,0.504596832,0.475411834,
,21,8,4,5,22,215.92,0.205041,0.235244542,0.542789674,0.475440358,
,21,8,4,6,23,215.96,0.217661,0.235141583,0.514648988,0.475669939,
,21,8,4,7,0,215.00,0.191783,0.235223167,0.572353003,0.475488021,
,21,8,4,8,1,215.04,0.206309,0.234828208,0.539962226,0.476368718,
,21,8,4,9,2,215.08,0.276137,0.234675417,0.384256379,0.47670942,
,21,8,4,10,3,215.13,0.223152,0.234499083,0.502404891,0.477102617,
,21,8,4,11,4,215.17,0.209749,0.234167625,0.532291548,0.477841719,
,21,8,4,12,5,215.21,0.252286,0.23426925,0.437440491,0.47761511,
,21,8,4,13,6,215.25,0.228644,0.234151292,0.490158565,0.47787814,
,21,8,4,14,7,215.29,0.250354,0.233980292,0.441748558,0.478259444,
,21,8,4,15,8,215.33,0.204691,0.23399475,0.543570121,0.478227204,
,21,8,4,16,9,215.38,0.181847,0.233842792,0.594508776,0.478566048,
,21,8,4,17,10,215.42,0.196099,0.23366325,0.562728978,0.478966398,
,21,8,4,18,11,215.46,0.279867,0.233883958,0.375939045,0.478474252,
,21,8,4,19,12,215.50,0.212941,0.2333185,0.525173872,0.479735139,
,21,8,4,20,13,215.54,0.30551,0.233260542,0.318759045,0.479864377,
,21,8,4,21,14,215.58,0.268396,0.233267917,0.401517635,0.479847932,
,21,8,4,22,15,215.63,0.23308,0.233108333,0.480266957,0.480203778,
,21,8,4,23,16,215.67,0.24847,0.232588542,0.445949592,0.481362835,
,21,8,5,0,17,216.71,0.324157,0.232720458,0.277179064,0.481068681,
,21,8,5,1,18,216.75,0.265466,0.232374375,0.40805109,0.481840394,
,21,8,5,2,19,216.79,0.256273,0.232597875,0.428550086,0.481342023,
,21,8,5,3,20,216.83,0.167896,0.232983792,0.625617389,0.480481487,
,21,8,5,4,21,216.88,0.214214,0.232019208,0.522335276,0.482632362,
,21,8,5,5,22,216.92,0.20748,0.231736542,0.537351074,0.483262666,
,21,8,5,6,23,216.96,0.21483,0.231713875,0.520961689,0.483313209,
,21,8,5,7,0,216.00,0.187679,0.23185825,0.5815043,0.482991275,
,21,8,5,8,1,216.04,0.206656,0.231792583,0.539188469,0.483137701,
,21,8,5,9,2,216.08,0.27249,0.231925333,0.392388636,0.482841689,
,21,8,5,10,3,216.13,0.218843,0.23221525,0.512013308,0.482195219,
,21,8,5,11,4,216.17,0.215046,0.232945917,0.520480042,0.480565943,
,21,8,5,12,5,216.21,0.238715,0.233320375,0.467701762,0.479730958,
,21,8,5,13,6,216.25,0.227253,0.233106458,0.493260284,0.480207959,
,21,8,5,14,7,216.29,0.250531,0.233056458,0.441353875,0.480319452,
,21,8,5,15,8,216.33,0.200861,0.233112,0.55211044,0.480195602,
,21,8,5,16,9,216.38,0.169372,0.232680292,0.622326133,0.481158246,
,21,8,5,17,10,216.42,0.199265,0.232449208,0.555669278,0.481673527,
,21,8,5,18,11,216.46,0.271561,0.232691292,0.394460165,0.481133718,
,21,8,5,19,12,216.50,0.218305,0.231849125,0.513212966,0.483011622,
,21,8,5,20,13,216.54,0.314772,0.231634792,0.29810619,0.483489553,
,21,8,5,21,14,216.58,0.245246,0.2314635,0.453138623,0.483871507,
,21,8,5,22,15,216.63,0.226296,0.231540958,0.495394248,0.483698787,
,21,8,5,23,16,216.67,0.247926,0.231257708,0.44716263,0.484330391,
,21,8,6,0,17,217.71,0.327622,0.231193583,0.269452639,0.48447338,
,21,8,6,1,18,217.75,0.26389,0.230995417,0.411565331,0.484915262,
,21,8,6,2,19,217.79,0.259459,0.231063042,0.421445789,0.484764469,
,21,8,6,3,20,217.83,0.174854,0.229945833,0.610102105,0.487255674,
,21,8,6,4,21,217.88,0.23175,0.229004167,0.483232656,0.489355447,
,21,8,6,5,22,217.92,0.216467,0.228520667,0.517311427,0.490433579,
,21,8,6,6,23,217.96,0.209696,0.228478875,0.53240973,0.490526768,
,21,8,6,7,0,217.00,0.186479,0.22754975,0.584180118,0.492598576,
,21,8,6,8,1,217.04,0.207989,0.227357208,0.536216081,0.493027915,
,21,8,6,9,2,217.08,0.262129,0.226724542,0.415492094,0.494438665,
,21,8,6,10,3,217.13,0.213297,0.2264965,0.524380046,0.494947164,
,21,8,6,11,4,217.17,0.220856,0.225907708,0.507524623,0.49626008,
,21,8,6,12,5,217.21,0.218503,0.225761625,0.512771456,0.496585824,
,21,8,6,13,6,217.25,0.222109,0.225789125,0.504730623,0.496524503,
,21,8,6,14,7,217.29,0.24642,0.225845,0.450520781,0.49639991,
,21,8,6,15,8,217.33,0.20272,0.226418083,0.547965152,0.495122021,
,21,8,6,16,9,217.38,0.162574,0.22600075,0.637484642,0.496052611,
,21,8,6,17,10,217.42,0.197726,0.226116458,0.559101014,0.495794599,
,21,8,6,18,11,217.46,0.266805,0.226247625,0.405065323,0.495502117,
,21,8,6,19,12,217.50,0.219928,0.226044792,0.509593922,0.495954405,
,21,8,6,20,13,217.54,0.287959,0.226166833,0.357895112,0.49568227,
,21,8,6,21,14,217.58,0.222646,0.226472625,0.503533195,0.495000401,
,21,8,6,22,15,217.63,0.214692,0.226592542,0.521269408,0.494733005,
,21,8,6,23,16,217.67,0.246923,0.226490917,0.449399167,0.494959614,
,21,8,7,0,17,218.71,0.305323,0.226619167,0.319176026,0.494673636,
,21,8,7,1,18,218.75,0.259269,0.226478083,0.42186946,0.49498823,
,21,8,7,2,19,218.79,0.244275,0.226849333,0.455303806,0.494160399,
,21,8,7,3,20,218.83,0.169381,0.227496625,0.622306065,0.492717037,
,21,8,7,4,21,218.88,0.217619,0.227651833,0.514742642,0.492370946,
,21,8,7,5,22,218.92,0.212961,0.227461708,0.525129275,0.492794896,
,21,8,7,6,23,218.96,0.210356,0.228037667,0.53093803,0.491510596,
,21,8,7,7,0,218.00,0.18782,0.228908083,0.581189892,0.489569699,
,21,8,7,8,1,218.04,0.221743,0.229149,0.505546748,0.489032491,
,21,8,7,9,2,218.08,0.252113,0.228691292,0.437826255,0.490053111,
,21,8,7,10,3,218.13,0.216074,0.2284475,0.518187758,0.49059673,
,21,8,7,11,4,218.17,0.224004,0.228215833,0.500505061,0.491113311,
,21,8,7,12,5,218.21,0.213635,0.22811375,0.523626358,0.491340942,
,21,8,7,13,6,218.25,0.225038,0.227855333,0.498199397,0.491917172,
,21,8,7,14,7,218.29,0.253759,0.227651542,0.434155924,0.492371596,
,21,8,7,15,8,218.33,0.205598,0.2280405,0.541547649,0.491504278,
,21,8,7,16,9,218.38,0.160135,0.227487542,0.642923242,0.492737291,
,21,8,7,17,10,218.42,0.200804,0.2273645,0.552237541,0.493011655,
,21,8,7,18,11,218.46,0.263419,0.227283125,0.41261559,0.493193109,
,21,8,7,19,12,218.50,0.228838,0.227010333,0.489725974,0.493801393,
,21,8,7,20,13,218.54,0.303494,0.226627917,0.323254419,0.494654125,
,21,8,7,21,14,218.58,0.226371,0.226001083,0.49522701,0.496051868,
,21,8,7,22,15,218.63,0.210129,0.226033375,0.531444206,0.495979862,
,21,8,7,23,16,218.67,0.260746,0.225752083,0.418575974,0.4966071,
,21,8,8,0,17,219.71,0.326213,0.225781333,0.272594495,0.496541877,
,21,8,8,1,18,219.75,0.265051,0.225606875,0.408976477,0.496930893,
,21,8,8,2,19,219.79,0.23329,0.225860042,0.479798689,0.496366369,
,21,8,8,3,20,219.83,0.16353,0.225739417,0.635352907,0.496635345,
,21,8,8,4,21,219.88,0.212059,0.225744208,0.527140599,0.49662466,
,21,8,8,5,22,219.92,0.210511,0.224520333,0.530592404,0.499353716,
,21,8,8,6,23,219.96,0.204154,0.224127708,0.544767549,0.50022921,
,21,8,8,7,0,219.00,0.182929,0.223932042,0.59209608,0.500665517,
,21,8,8,8,1,219.04,0.231078,0.223933208,0.484731114,0.500662915,
,21,8,8,9,2,219.08,0.238842,0.222830583,0.467418572,0.503121602,
,21,8,8,10,3,219.13,0.213121,0.223163208,0.5247725,0.502379899,
,21,8,8,11,4,219.17,0.222051,0.222560042,0.504859954,0.503724869,
,21,8,8,12,5,219.21,0.207088,0.222206542,0.538225175,0.50451312,
,21,8,8,13,6,219.25,0.21586,0.221892125,0.518664945,0.505214222,
,21,8,8,14,7,219.29,0.238715,0.221872875,0.467701762,0.505257146,
,21,8,8,15,8,219.33,0.206373,0.221483417,0.539819516,0.506125579,
,21,8,8,16,9,219.38,0.153384,0.220006583,0.657976948,0.509418693,
,21,8,8,17,10,219.42,0.201506,0.219747083,0.550672188,0.509997339,
,21,8,8,18,11,219.46,0.259232,0.219355167,0.421951965,0.510871254,
,21,8,8,19,12,219.50,0.234914,0.219672458,0.476177416,0.510163741,
,21,8,8,20,13,219.54,0.300599,0.219264333,0.32970983,0.511073798,
,21,8,8,21,14,219.58,0.226486,0.218950833,0.494970577,0.511772856,
,21,8,8,22,15,219.63,0.180756,0.218927875,0.59694154,0.511824049,
,21,8,8,23,16,219.67,0.251323,0.218877375,0.439587835,0.511936657,
,21,8,9,0,17,220.71,0.321517,0.218909917,0.283065863,0.511864094,
,21,8,9,1,18,220.75,0.265079,0.218814875,0.408914042,0.512076022,
,21,8,9,2,19,220.79,0.206827,0.218859833,0.538807165,0.511975772,
,21,8,9,3,20,220.83,0.171513,0.218784958,0.617552028,0.512142732,
,21,8,9,4,21,220.88,0.197583,0.218733667,0.559419883,0.512257104,
,21,8,9,5,22,220.92,0.202027,0.218212583,0.549510437,0.513419041,
,21,8,9,6,23,220.96,0.196608,0.218319083,0.561593985,0.513181562,
,21,8,9,7,0,220.00,0.182467,0.218283417,0.59312627,0.513261094,
,21,8,9,8,1,220.04,0.221731,0.218718042,0.505573506,0.512291946,
,21,8,9,9,2,220.08,0.203398,0.21871425,0.546453315,0.512300401,
,21,8,9,10,3,220.13,0.206893,0.218816333,0.538659995,0.51207277,
,21,8,9,11,4,220.17,0.212645,0.218619917,0.525833908,0.51251075,
,21,8,9,12,5,220.21,0.214703,0.218662542,0.52124488,0.512415702,
,21,8,9,13,6,220.25,0.206065,0.218495458,0.540506309,0.512788273,
,21,8,9,14,7,220.29,0.231191,0.218095083,0.484479141,0.513681048,
,21,8,9,15,8,220.33,0.205822,0.218808042,0.541048162,0.51209126,
,21,8,9,16,9,220.38,0.152172,0.218441958,0.660679524,0.51290757,
,21,8,9,17,10,220.42,0.202287,0.21857775,0.548930676,0.512604775,
,21,8,9,18,11,220.46,0.256951,0.218828083,0.427038249,0.51204657,
,21,8,9,19,12,220.50,0.235993,0.218638292,0.473771409,0.512469776,
,21,8,9,20,13,220.54,0.298802,0.21788175,0.333716867,0.514156749,
,21,8,9,21,14,220.58,0.225255,0.217881625,0.49771552,0.514157028,
,21,8,9,22,15,220.63,0.16825,0.217816792,0.624828023,0.514301597,
,21,8,9,23,16,220.67,0.253879,0.217460208,0.433888343,0.515096723,
,21,8,10,0,17,221.71,0.320661,0.217414083,0.284974613,0.515199575,
,21,8,10,1,18,221.75,0.27551,0.217290167,0.385654494,0.515475891,
,21,8,10,2,19,221.79,0.206736,0.2170105,0.539010081,0.516099505,
,21,8,10,3,20,221.83,0.173963,0.216874917,0.6120889,0.516401835,
,21,8,10,4,21,221.88,0.192869,0.216259125,0.569931388,0.517774957,
,21,8,10,5,22,221.92,0.20305,0.215758167,0.547229302,0.518892018,
,21,8,10,6,23,221.96,0.192598,0.215024333,0.570535676,0.520528355,
,21,8,10,7,0,221.00,0.172858,0.212872875,0.614552882,0.525325781,
,21,8,10,8,1,221.04,0.238842,0.211932833,0.467418572,0.527421931,
,21,8,10,9,2,221.08,0.194612,0.211191708,0.566044762,0.529074527,
,21,8,10,10,3,221.13,0.210152,0.211198375,0.531392919,0.529059662,
,21,8,10,11,4,221.17,0.218653,0.210981917,0.512436979,0.529542331,
,21,8,10,12,5,221.21,0.210148,0.210631958,0.531401839,0.530322685,
,21,8,10,13,6,221.25,0.187908,0.210392333,0.580993665,0.530857012,
,21,8,10,14,7,221.29,0.231188,0.2102875,0.48448583,0.531090775,
,21,8,10,15,8,221.33,0.204266,0.209809875,0.544517806,0.532155806,
,21,8,10,16,9,221.38,0.143614,0.209596333,0.679762566,0.532631972,
,21,8,10,17,10,221.42,0.20118,0.20906625,0.551399118,0.533813977,
,21,8,10,18,11,221.46,0.253977,0.208493667,0.433669817,0.535090751,
,21,8,10,19,12,221.50,0.229281,0.208047458,0.488738151,0.536085728,
,21,8,10,20,13,221.54,0.295548,0.20748125,0.340972794,0.537348287,
,21,8,10,21,14,221.58,0.210476,0.206690083,0.530670448,0.539112468,
,21,8,10,22,15,221.63,0.156227,0.20665525,0.651637489,0.539190141,
,21,8,10,23,16,221.67,0.236267,0.206632542,0.473160431,0.539240778,
,21,8,11,0,17,222.71,0.269026,0.206838333,0.40011283,0.538781893,
,21,8,11,1,18,222.75,0.252949,0.206712417,0.435962101,0.539062668,
,21,8,11,2,19,222.79,0.188949,0.206819625,0.578672393,0.53882361,
,21,8,11,3,20,222.83,0.174123,0.206895417,0.611732124,0.538654606,
,21,8,11,4,21,222.88,0.187674,0.206942833,0.58151545,0.538548874,
,21,8,11,5,22,222.92,0.194651,0.207150083,0.565957798,0.538086738,
,21,8,11,6,23,222.96,0.186847,0.207687542,0.583359534,0.536888288,
,21,8,11,7,0,222.00,0.170342,0.208892708,0.62016318,0.534200949,
,21,8,11,8,1,222.04,0.227379,0.209435667,0.492979323,0.532990234,
,21,8,11,9,2,222.08,0.189487,0.20945175,0.577472735,0.532954371,
,21,8,11,10,3,222.13,0.19743,0.209546375,0.559761049,0.532743371,
,21,8,11,11,4,222.17,0.204911,0.209424792,0.543079554,0.533014484,
,21,8,11,12,5,222.21,0.199439,0.209460333,0.555281284,0.532935231,
,21,8,11,13,6,222.25,0.174319,0.209603458,0.611295074,0.532616084,
,21,8,11,14,7,222.29,0.2122,0.209430917,0.52682619,0.533000826,
,21,8,11,15,8,222.33,0.20343,0.209866875,0.54638196,0.532028705,
,21,8,11,16,9,222.38,0.143069,0.209908458,0.680977833,0.53193598,
,21,8,11,17,10,222.42,0.206119,0.2101005,0.540385898,0.531507757,
,21,8,11,18,11,222.46,0.250955,0.210549958,0.440408419,0.530505533,
,21,8,11,19,12,222.50,0.231854,0.210460292,0.483000751,0.530705476,
,21,8,11,20,13,222.54,0.297367,0.210288375,0.3369167,0.531088824,
,21,8,11,21,14,222.58,0.211614,0.210530917,0.528132881,0.530547993,
,21,8,11,22,15,222.63,0.161201,0.2103645,0.640546224,0.530919077,
,21,8,11,23,16,222.67,0.249166,0.210329375,0.444397618,0.5309974,
,21,8,12,0,17,223.71,0.29795,0.210476083,0.335616698,0.530670263,
,21,8,12,1,18,223.75,0.26598,0.210232208,0.406904948,0.531214067,
,21,8,12,2,19,223.79,0.189335,0.210334,0.577811671,0.530987087,
,21,8,12,3,20,223.83,0.176394,0.210274167,0.606668138,0.531120506,
,21,8,12,4,21,223.88,0.184756,0.210142333,0.588022147,0.531414475,
,21,8,12,5,22,223.92,0.195504,0.210261667,0.564055737,0.531148379,
,21,8,12,6,23,223.96,0.190282,0.210881875,0.575700005,0.529765409,
,21,8,12,7,0,223.00,0.166201,0.210819875,0.629396982,0.529903659,
,21,8,12,8,1,223.04,0.237842,0.210593958,0.46964842,0.530407419,
,21,8,12,9,2,223.08,0.190485,0.210379833,0.575247346,0.530884886,
,21,8,12,10,3,223.13,0.202039,0.210481667,0.549483679,0.530657813,
,21,8,12,11,4,223.17,0.215698,0.210332958,0.519026181,0.53098941,
,21,8,12,12,5,223.21,0.197287,0.210165458,0.560079918,0.531362909,
,21,8,12,13,6,223.25,0.170193,0.210047625,0.620495428,0.53162566,
,21,8,12,14,7,223.29,0.218021,0.209825375,0.513846243,0.532121244,
,21,8,12,15,8,223.33,0.199436,0.210168583,0.555287974,0.531355941,
,21,8,12,16,9,223.38,0.142226,0.21014775,0.682857595,0.531402396,
,21,8,12,17,10,223.42,0.20964,0.210165292,0.532534602,0.531363281,
,21,8,12,18,11,223.46,0.245102,0.210543208,0.453459721,0.530520584,
,21,8,12,19,12,223.50,0.234297,0.210663208,0.477553232,0.530253002,
,21,8,12,20,13,223.54,0.295931,0.210883958,0.340118762,0.529760763,
,21,8,12,21,14,223.58,0.20845,0.2110915,0.535188121,0.529297977,
,21,8,12,22,15,223.63,0.164065,0.211045375,0.634159938,0.529400829,
,21,8,12,23,16,223.67,0.264051,0.211056625,0.411206326,0.529375743,
,21,8,13,0,17,224.71,0.296462,0.211385042,0.338934712,0.528643423,
,21,8,13,1,18,224.75,0.260558,0.210835583,0.418995186,0.529868632,
,21,8,13,2,19,224.79,0.184196,0.210075292,0.589270862,0.531563967,
,21,8,13,3,20,224.83,0.178838,0.209609125,0.601218389,0.532603448,
,21,8,13,4,21,224.88,0.181187,0.209375583,0.595980475,0.533124211,
,21,8,13,5,22,224.92,0.191484,0.210096417,0.573019727,0.531516862,
,21,8,13,6,23,224.96,0.187454,0.209739917,0.582006016,0.532311803,
,21,8,13,7,0,224.00,0.160867,0.208745167,0.641290993,0.534529944,
,21,8,13,8,1,224.04,0.246079,0.208295833,0.451281159,0.535531889,
,21,8,13,9,2,224.08,0.189985,0.208308417,0.57636227,0.535503831,
,21,8,13,10,3,224.13,0.20246,0.208638667,0.548544912,0.534767423,
,21,8,13,11,4,224.17,0.224768,0.208798333,0.498801457,0.534411391,
,21,8,13,12,5,224.21,0.200167,0.209093708,0.553657955,0.533752749,
,21,8,13,13,6,224.25,0.175491,0.208904625,0.608681691,0.534174376,
,21,8,13,14,7,224.29,0.223002,0.209205292,0.502739369,0.533503935,
,21,8,13,15,8,224.33,0.198329,0.208151625,0.557756416,0.535853452,
,21,8,13,16,9,224.38,0.142496,0.20791425,0.682255536,0.536382762,
,21,8,13,17,10,224.42,0.217522,0.2072975,0.514958937,0.537758021,
,21,8,13,18,11,224.46,0.231915,0.206585167,0.482864731,0.539346417,
